Region,Layout,Size,Renovation,Floor,Direction,Year,Price
福田,2室1厅,79.44平米,普通装修,高层/20层,北,2003年建,435
福田,3室2厅,61.98平米,普通装修,中层/33层,东北,2002年建,410
福田,1室1厅,76.66平米,精装修,低层/73层,南,2014年建,1000
福田,3室2厅,108平米,精装修,中层/33层,南,1996年建,750
福田,1室1厅,36.04平米,普通装修,中层/12层,东,1998年建,220
福田,1室1厅,43.73平米,普通装修,中层/29层,南,2005年建,352
福田,3室2厅,113平米,普通装修,高层/32层,南,2004年建,1450
福田,3室2厅,41.18平米,精装修,中层/20层,南,2012年建,360
福田,5室2厅,146平米,精装修,中层/28层,东南,2003年建,1760
中港城 (福田中港城),3室2厅,78.22平米,普通装修,中层/25层,南,2001年建,750
福田,3室2厅,117.11平米,精装修,中层/33层,南,2003年建,950
福田,2室2厅,84.81平米,精装修,中层/31层,北,2000年建,580
福田,1室0厅,52.19平米,精装修,低层/25层,北,2004年建,300
福田,3室2厅,85.92平米,普通装修,高层/32层,东南,2003年建,550
福田,2室2厅,75.11平米,精装修,低层/15层,东,2001年建,435
福田,2室2厅,81.89平米,精装修,中层/28层,南,2009年建,860
福田,3室1厅,95.09平米,精装修,低层/32层,西南,2003年建,600
福田,3室2厅,98平米,精装修,高层/18层,东南,2000年建,650
福田,3室2厅,125.29平米,精装修,低层/29层,西南,2002年建,950
福田,1室0厅,33.1平米,普通装修,低层/12层,北,1998年建,235
福田,4室2厅,83.52平米,精装修,低层/32层,北,2012年建,830
福田,3室2厅,98.75平米,普通装修,高层/30层,西北,1997年建,1160
福田,5室2厅,155.39平米,普通装修,中层/24层,南,2004年建,1308
福田,1室1厅,45.86平米,精装修,高层/12层,东,2003年建,260
福田,4室2厅,175.25平米,普通装修,中层/33层,西南,2016年建,1380
福田,1室2厅,46.17平米,精装修,中层/33层,南,2007年建,325
福田,1室0厅,36.94平米,普通装修,高层/32层,西南,2003年建,340
福田,3室2厅,112.23平米,精装修,中层/32层,南北,2003年建,680
福田,2室1厅,41.22平米,精装修,高层/9层,东,2011年建,340
福田,2室2厅,75.51平米,精装修,中层/33层,西北,2006年建,560
福田,3室2厅,120.34平米,普通装修,高层/22层,北,2004年建,2100
福田,2室1厅,44平米,精装修,高层/18层,南,1997年建,340
福田,2室1厅,87平米,普通装修,高层/18层,南,1988年建,950
福田,3室2厅,115平米,普通装修,低层/25层,西北,2000年建,780
福田,1室1厅,38.64平米,普通装修,高层/7层,北,1996年建,210
福田,2室1厅,53.9平米,精装修,中层/30层,东,1996年建,280
福田,8室2厅,223.6平米,毛坯,高层/11层,南北,1997年建,1650
福田,1室1厅,42平米,精装修,中层/16层,北,1999年建,350
福田,3室2厅,80.32平米,普通装修,高层/20层,西,1996年建,450
金地香蜜山 (金地网球花园一期),5室2厅,157.55平米,普通装修,高层/33层,西南,2004年建,1400
福田,2室1厅,56.3平米,精装修,中层/30层,南,1996年建,318
福田,3室2厅,120.73平米,普通装修,中层/19层,北,1995年建,550
福田,3室2厅,94平米,精装修,中层/18层,南,1992年建,1580
福田,2室1厅,65.78平米,精装修,低层/23层,西,2013年建,750
福田,4室2厅,158.52平米,精装修,中层/12层,南,2000年建,1580
福田,3室2厅,102.6平米,普通装修,高层/12层,东南,1998年建,540
福田,3室2厅,86.4平米,精装修,低层/7层,南北,1986年建,730
福田,3室2厅,86.6平米,精装修,高层/34层,南,2003年建,680
福田,1室1厅,41.76平米,普通装修,中层/30层,北,2005年建,385
福田,2室1厅,59.46平米,精装修,低层/32层,东,2009年建,400
福田,3室2厅,80平米,精装修,高层/7层,南北,1985年建,536
福田,2室2厅,68.42平米,普通装修,中层/23层,东南,2004年建,405
福田,4室1厅,98.02平米,精装修,低层/18层,西北,1995年建,630
福田,2室2厅,69.26平米,普通装修,低层/33层,北,2006年建,498
福田,1室1厅,41.74平米,普通装修,低层/29层,北,2004年建,310
福田,4室2厅,199平米,普通装修,高层/18层,东南,2004年建,3800
福田,1室1厅,45.16平米,精装修,低层/33层,东南,2005年建,305
福田,2室2厅,78.47平米,精装修,中层/33层,南,2006年建,600
福田,1室1厅,40.86平米,精装修,低层/30层,北,2014年建,330
福田,5室3厅,251.77平米,精装修,高层/47层,南,2011年建,2100
福田,1室0厅,32.25平米,精装修,低层/32层,东,2001年建,185
福田,3室2厅,115.57平米,精装修,低层/27层,南,1999年建,800
侨福大厦,2室1厅,53.91平米,精装修,高层/29层,北,2004年建,365
福田,3室2厅,84.73平米,精装修,低层/32层,南,2007年建,560
福田,3室2厅,80.37平米,精装修,低层/30层,东北,2000年建,465
福田,3室2厅,107.85平米,精装修,低层/31层,南,2000年建,730
福田,3室2厅,88.48平米,精装修,低层/7层,南北,1992年建,850
福田,3室2厅,82.36平米,精装修,中层/24层,北,1996年建,600
福田,3室2厅,90平米,普通装修,低层/8层,南北,1994年建,680
锦林新居,3室2厅,81.53平米,普通装修,高层/8层,西,1996年建,450
福田,1室1厅,45.87平米,普通装修,低层/34层,西南,2005年建,310
福田,6室2厅,187.06平米,普通装修,低层/7层,南,1992年建,2100
福田,3室2厅,149.98平米,精装修,中层/34层,西南,2016年建,1030
福田,3室2厅,117.95平米,普通装修,高层/22层,南,2006年建,1420
福田,4室2厅,83.92平米,精装修,低层/23层,南,2013年建,1250
福田,3室2厅,94.43平米,精装修,中层/8层,南,2008年建,750
福田,2室2厅,78.78平米,精装修,低层/33层,东南,2005年建,640
福田,4室1厅,77.99平米,普通装修,高层/31层,东北,2004年建,650
福田,3室2厅,96.58平米,普通装修,高层/32层,西南,1997年建,578
福田,4室2厅,127平米,精装修,低层/33层,北,1996年建,750
金地香蜜山 (金地网球花园一期),4室2厅,134.97平米,精装修,高层/18层,南,2004年建,1300
福田,1室1厅,41.03平米,精装修,高层/32层,南,2004年建,330
福田,1室0厅,21.78平米,精装修,中层/9层,北,2011年建,144
福田,2室2厅,62平米,精装修,低层/33层,北,2006年建,480
福田,3室2厅,109.5平米,普通装修,低层/24层,西南,1999年建,798
福田,2室2厅,68.4平米,精装修,高层/22层,南,1994年建,350
福田,3室2厅,111.88平米,普通装修,高层/32层,东北,2000年建,850
福田,3室2厅,103.27平米,普通装修,高层/29层,西南,1998年建,660
福田,3室2厅,85.13平米,普通装修,高层/31层,西,2003年建,510
福田,3室2厅,112.26平米,普通装修,中层/32层,南北,2003年建,738
福田,2室2厅,59.46平米,普通装修,高层/32层,西北,2000年建,349
福田,3室2厅,86.63平米,普通装修,低层/7层,东南,1992年建,550
福田,2室2厅,58.84平米,精装修,高层/31层,西北,2004年建,470
福田,3室1厅,69.21平米,精装修,低层/6层,南,2000年建,365
福田,3室2厅,136.81平米,精装修,低层/27层,北,2004年建,880
福田,2室2厅,83.97平米,精装修,高层/33层,南北,2002年建,850
福田,2室2厅,73.72平米,精装修,高层/32层,东,2003年建,490
福田,3室2厅,68.66平米,精装修,高层/11层,北,2001年建,950
福田,3室2厅,108.65平米,精装修,中层/11层,南北,2000年建,1550
福田,4室2厅,134.03平米,普通装修,高层/34层,南,2003年建,1100
福田,3室2厅,95.6平米,普通装修,中层/24层,北,1998年建,574
福田,1室0厅,30.9平米,普通装修,低层/33层,北,2010年建,225
福田,2室1厅,59.62平米,普通装修,中层/29层,北,2005年建,425
福田,3室2厅,117.02平米,精装修,低层/25层,东北,1998年建,620
澳新亚首座,3室2厅,45.3平米,精装修,中层/29层,北,2011年建,225
福田,3室2厅,107.86平米,普通装修,中层/17层,西,1999年建,998
福田,2室1厅,36.98平米,精装修,高层/7层,东南,1993年建,160
福田,3室2厅,88.56平米,精装修,高层/27层,南,2006年建,698
福田,2室2厅,55.21平米,普通装修,高层/33层,西北,2007年建,350
福田,2室2厅,66.49平米,普通装修,中层/7层,南北,1991年建,650
福田,1室1厅,43平米,精装修,中层/18层,西,2003年建,240
福田,2室2厅,58平米,精装修,中层/32层,北,2007年建,430
福田,3室2厅,122.01平米,普通装修,中层/32层,南,2002年建,800
福田,3室2厅,86.16平米,普通装修,高层/33层,西北,2000年建,600
福田,2室2厅,88.5平米,普通装修,高层/30层,东北,2000年建,540
福田,4室2厅,128平米,精装修,低层/32层,南,2000年建,880
福田,3室2厅,162.04平米,精装修,低层/33层,西南,2002年建,1168
香蜜二村,2室2厅,83.01平米,普通装修,中层/7层,南北,1993年建,750
福田,2室2厅,77.62平米,普通装修,低层/31层,南,2002年建,620
福田,2室1厅,65.3平米,普通装修,高层/28层,南,2005年建,500
星河世纪 (星河世纪大厦),1室1厅,41.85平米,精装修,中层/32层,北,2004年建,320
金地香蜜山 (金地网球花园一期),6室3厅,185.48平米,精装修,高层/24层,南,2004年建,3680
福田,3室2厅,106.8平米,普通装修,中层/7层,南,1998年建,630
福田,5室2厅,121.7平米,精装修,中层/17层,南,2006年建,1600
福田,1室1厅,110平米,精装修,中层/62层,南,2014年建,1100
福田,3室2厅,107.81平米,普通装修,中层/25层,南,2000年建,870
福田,2室2厅,93.02平米,普通装修,中层/33层,南,2016年建,850
福田,3室2厅,115.18平米,普通装修,低层/30层,北,2007年建,1560
福田,3室2厅,70.49平米,普通装修,中层/27层,北,2007年建,525
福田,3室2厅,129.29平米,精装修,高层/26层,南,2003年建,1280
福田,2室2厅,72.99平米,精装修,低层/12层,南,2001年建,490
福田,3室2厅,86.16平米,精装修,高层/33层,西,2000年建,630
福田,3室2厅,88.62平米,精装修,高层/7层,南北,1997年建,439
星河世纪 (星河世纪大厦),1室1厅,47.26平米,普通装修,低层/32层,北,2004年建,355
福田,3室2厅,87.8平米,精装修,低层/7层,南北,1992年建,800
福田,2室2厅,68.18平米,普通装修,中层/18层,北,2000年建,430
福田,2室1厅,59.22平米,精装修,中层/32层,西北,2009年建,360
福田,4室2厅,235平米,精装修,中层/45层,东南,2014年建,2450
福田,1室1厅,41.82平米,精装修,低层/30层,南,2005年建,350
福田,1室0厅,41平米,精装修,低层/33层,南,2006年建,281
福田,1室1厅,39.91平米,普通装修,高层/25层,南,2002年建,300
香蜜二村,2室2厅,83平米,普通装修,低层/7层,南北,1993年建,750
福田,2室2厅,55.53平米,精装修,低层/32层,东南,2009年建,398
福田,2室2厅,78.01平米,精装修,高层/25层,南,1996年建,470
福田,1室1厅,41.82平米,普通装修,高层/30层,东南,2005年建,388
福田,3室2厅,105.38平米,精装修,高层/33层,南,2004年建,900
福田,2室2厅,71.4平米,普通装修,中层/34层,西,2004年建,530
福田,4室2厅,119.74平米,普通装修,低层/25层,西南,2002年建,820
新天世纪商务中心 (新天CBC),2室1厅,78.19平米,精装修,中层/45层,东,2013年建,420
福田,3室2厅,103.73平米,精装修,高层/31层,西北,2003年建,780
福田,5室1厅,115.46平米,精装修,低层/30层,西南,2001年建,720
福田,6室2厅,106.72平米,普通装修,高层/16层,南,1998年建,970
福田,1室1厅,43.08平米,精装修,低层/18层,东,2003年建,245
福田,3室2厅,86.52平米,精装修,低层/7层,南,1992年建,520
福田,3室2厅,98平米,普通装修,低层/18层,东北,1998年建,630
福田,6室5厅,247.41平米,精装修,高层/11层,南北,1999年建,2500
福田,2室2厅,69.89平米,精装修,中层/30层,东南,2003年建,480
福田,1室1厅,44.75平米,精装修,低层/33层,东北,2005年建,305
福田,2室1厅,59.34平米,精装修,高层/16层,东南,2002年建,500
财富广场 (浩铭财富广场),4室1厅,48.78平米,精装修,高层/28层,南,2003年建,460
福田,3室2厅,83平米,普通装修,高层/18层,南,2000年建,530
福田,1室1厅,41.89平米,普通装修,低层/22层,北,1992年建,260
福田,3室2厅,100平米,精装修,高层/8层,北,2011年建,480
福田,3室2厅,108.65平米,精装修,低层/31层,北,2000年建,590
皇都广场,2室1厅,51.61平米,精装修,高层/39层,东北,1999年建,320
福田,3室2厅,105平米,普通装修,高层/30层,南,2000年建,635
福田,1室0厅,30.95平米,普通装修,高层/7层,北,1997年建,150
福田,2室2厅,105.52平米,精装修,中层/33层,西北,1995年建,420
福田,3室2厅,95.21平米,普通装修,高层/17层,南,2004年建,630
福田,2室2厅,67.87平米,普通装修,中层/8层,南,1998年建,355
金地香蜜山 (金地网球花园一期),4室2厅,150.4平米,精装修,中层/18层,西南,2004年建,1500
福田,3室2厅,96.42平米,精装修,中层/30层,南,2004年建,610
福田,3室2厅,111.05平米,精装修,高层/30层,北,2007年建,1580
福田,2室2厅,71.83平米,精装修,低层/24层,北,2004年建,620
福田,3室2厅,93.33平米,精装修,高层/31层,东北,2007年建,600
福田,4室2厅,118平米,普通装修,低层/20层,北,1998年建,750
福田,3室2厅,76平米,精装修,低层/8层,东南,1993年建,585
福田,3室2厅,89平米,普通装修,低层/29层,南,1999年建,560
福田,3室2厅,177.23平米,精装修,高层/27层,东西,2013年建,1860
福田,2室2厅,80.5平米,精装修,低层/32层,南,2010年建,700
福田,1室0厅,34.42平米,普通装修,低层/32层,南,2005年建,205
福田,4室2厅,112.04平米,精装修,高层/34层,西南,2016年建,1600
福田,3室2厅,265.04平米,精装修,高层/62层,西南,2014年建,2600
福田,1室1厅,42平米,普通装修,高层/32层,北,2009年建,250
福田,3室2厅,107.57平米,精装修,低层/21层,西南,2001年建,850
福田,2室2厅,81.88平米,普通装修,高层/28层,南,2009年建,830
福田,5室2厅,115.76平米,普通装修,中层/30层,东南,1997年建,337
福田,2室1厅,41.24平米,精装修,中层/27层,西,2012年建,270
福田,3室2厅,62.33平米,精装修,低层/45层,北,2002年建,490
福田,5室2厅,211平米,普通装修,高层/28层,南,2000年建,2300
福田,3室2厅,77.34平米,精装修,中层/32层,东北,2007年建,450
福田,5室2厅,201.13平米,精装修,高层/12层,南,2004年建,2100
福田,4室2厅,125平米,精装修,高层/45层,东,2015年建,1180
福田,2室2厅,63.62平米,普通装修,高层/34层,西北,2003年建,420
福田,1室1厅,47.59平米,精装修,中层/32层,东,2012年建,365
福田,3室2厅,83.35平米,精装修,中层/7层,南北,1992年建,880
福田,4室2厅,246.57平米,精装修,中层/80层,西南,2014年建,3200
福田,3室2厅,203.63平米,精装修,低层/73层,北,2014年建,1680
福田,2室2厅,69.18平米,精装修,中层/28层,东,2008年建,475
福田,1室1厅,35.84平米,普通装修,高层/32层,西南,2003年建,215
福田,3室2厅,115.85平米,精装修,低层/16层,南,2002年建,940
福田,4室2厅,170.87平米,精装修,中层/8层,南北,1997年建,950
福田,1室2厅,44平米,普通装修,中层/18层,西南,2003年建,248
福田,4室2厅,164.16平米,普通装修,低层/31层,南,2001年建,1200
福田,3室2厅,92.07平米,普通装修,中层/6层,南,1983年建,650
福田,5室2厅,204.7平米,精装修,高层/33层,南,2000年建,2000
福田,2室2厅,64.84平米,普通装修,高层/13层,东,1999年建,428
福田,2室2厅,58.02平米,精装修,低层/32层,西,2002年建,340
福田,4室2厅,124.22平米,精装修,中层/17层,东南,1998年建,880
